Enlace
https://www.unsa.edu.pe/organigrama-2023/
https://www.unsa.edu.pe/presupuesto-institucional-de-apertura-2022/
http://transparencia.unsa.edu.pe
https://www.unsa.edu.pe/mapa-de-la-universidad/
https://www.unsa.edu.pe/categorias_comunicados/comite-electoral/
http://www.unsa.edu.pe/oucalidad/
https://www.unsa.edu.pe/
https://admision.unsa.edu.pe/
http://posgrado.unsa.edu.pe
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
http://fen.unsa.edu.pe
http://fcb.unsa.edu.pe
http://fag.unsa.edu.pe
https://www.unsa.edu.pe/
http://fip.unsa.edu.pe
http://fau.unsa.edu.pe
http://fggm.unsa.edu.pe
http://fic.unsa.edu.pe
http://fcnf.unsa.edu.pe
https://www.unsa.edu.pe/
http://fad.unsa.edu.pe
http://fde.unsa.edu.pe
http://fec.unsa.edu.pe
http://ffh.unsa.edu.pe
http://fpsrriicc.unsa.edu.pe
https://www.unsa.edu.pe/
http://posgrado.unsa.edu.pe/
http://posgrado.unsa.edu.pe/categorias/doctorados/
http://posgrado.unsa.edu.pe/maestrias-ingenierias/
http://posgrado.unsa.edu.pe/maestrias-biomedicas/
http://posgrado.unsa.edu.pe/maestrias-sociales/
http://vri.unsa.edu.pe
https://www.unsa.edu.pe/produccion-y-servicios/
https://www.unsa.edu.pe/upacdr/
https://www.unsa.edu.pe/buscador/
https://www.unsa.edu.pe/?post_type=post&p=38548
https://www.unsa.edu.pe/?post_type=post&p=38567
https://www.unsa.edu.pe/?post_type=post&p=38562
https://www.unsa.edu.pe/?post_type=post&p=38536
https://www.unsa.edu.pe/?post_type=post&p=38532
https://www.unsa.edu.pe/?post_type=post&p=38477
https://www.unsa.edu.pe/?post_type=post&p=38483
https://www.unsa.edu.pe/?post_type=post&p=38543
https://www.unsa.edu.pe/?post_type=post&p=38448
https://www.unsa.edu.pe/?post_type=post&p=38432
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/?post_type=post&p=38532
https://www.unsa.edu.pe/?post_type=post&p=38477
https://www.unsa.edu.pe/?post_type=post&p=38483
https://www.unsa.edu.pe/?post_type=post&p=38413
https://www.unsa.edu.pe/?post_type=post&p=38359
https://www.unsa.edu.pe/?post_type=post&p=38338
https://www.unsa.edu.pe/?post_type=post&p=38295
https://www.unsa.edu.pe/?post_type=post&p=38234
https://www.unsa.edu.pe/?post_type=post&p=38192
https://www.unsa.edu.pe/?post_type=post&p=38299
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/?post_type=post&p=38543
https://www.unsa.edu.pe/?post_type=post&p=38295
https://www.unsa.edu.pe/?post_type=post&p=36373
https://www.unsa.edu.pe/?post_type=post&p=37978
https://www.unsa.edu.pe/?post_type=post&p=37924
https://www.unsa.edu.pe/?post_type=post&p=37804
https://www.unsa.edu.pe/?post_type=post&p=37727
https://www.unsa.edu.pe/?post_type=post&p=37663
https://www.unsa.edu.pe/?post_type=post&p=36931
https://www.unsa.edu.pe/?post_type=post&p=36832
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/?post_type=post&p=37727
https://www.unsa.edu.pe/?post_type=post&p=37744
https://www.unsa.edu.pe/?post_type=post&p=36963
https://www.unsa.edu.pe/?post_type=post&p=36667
https://www.unsa.edu.pe/?post_type=post&p=36658
https://www.unsa.edu.pe/?post_type=post&p=36628
https://www.unsa.edu.pe/?post_type=post&p=36624
https://www.unsa.edu.pe/?post_type=post&p=36598
https://www.unsa.edu.pe/?post_type=post&p=36500
https://www.unsa.edu.pe/?post_type=post&p=36535
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/?post_type=post&p=38548
https://www.unsa.edu.pe/?post_type=post&p=36373
https://www.unsa.edu.pe/?post_type=post&p=38008
https://www.unsa.edu.pe/?post_type=post&p=37846
https://www.unsa.edu.pe/?post_type=post&p=37804
https://www.unsa.edu.pe/?post_type=post&p=37727
https://www.unsa.edu.pe/?post_type=post&p=37744
https://www.unsa.edu.pe/?post_type=post&p=37694
https://www.unsa.edu.pe/?post_type=post&p=37454
https://www.unsa.edu.pe/?post_type=post&p=37259
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/?post_type=post&p=36373
https://www.unsa.edu.pe/?post_type=post&p=36653
https://www.unsa.edu.pe/?post_type=post&p=36624
https://www.unsa.edu.pe/?post_type=post&p=36500
https://www.unsa.edu.pe/?post_type=post&p=36257
https://www.unsa.edu.pe/?post_type=post&p=36212
https://www.unsa.edu.pe/?post_type=post&p=35989
https://www.unsa.edu.pe/?post_type=post&p=35746
https://www.unsa.edu.pe/?post_type=post&p=35560
https://www.unsa.edu.pe/?post_type=post&p=35623
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://apps.unsa.edu.pe/unsacenter/public/
https://www.unsa.edu.pe/oucalidad/
http://egresados.unsa.edu.pe:8001/home
http://transparencia.unsa.edu.pe/handle/123456789/842
https://apps.unsa.edu.pe/sisadmision/public/
https://www.unsa.edu.pe/servicios/redireccionapoyo.php
http://repositorio.unsa.edu.pe/
http://vra.unsa.edu.pe/dufa/
https://sites.google.com/unsa.edu.pe/parquecientificotecnologico/el-parque
http://www.unsa.edu.pe/ouresponsabilidadsocial/
http://www.unsa.edu.pe/directorio/
https://aulavirtual.unsa.edu.pe/2023A/login/index.php
https://www.unsa.edu.pe/
https://www.unsa.edu.pe/
https://apps.unsa.edu.pe/unsacenter/public/
https://www.unsa.edu.pe/oucalidad/
http://egresados.unsa.edu.pe:8001/home
http://transparencia.unsa.edu.pe/handle/123456789/842
https://apps.unsa.edu.pe/sisadmision/public/
https://www.unsa.edu.pe/servicios/redireccionapoyo.php
http://repositorio.unsa.edu.pe/
http://vra.unsa.edu.pe/dufa/
https://sites.google.com/unsa.edu.pe/parquecientificotecnologico/el-parque
http://www.unsa.edu.pe/ouresponsabilidadsocial/
http://www.unsa.edu.pe/directorio/
https://aulavirtual.unsa.edu.pe/2023A/login/index.php
https://www.unsa.edu.pe/bec_conv_inv/agustino-este-2024-participa-de-los-cursos-de-verano-en-la-universidad-del-pacifico/
https://www.unsa.edu.pe/bec_conv_inv/programa-de-internacionalizacion-virtual-docente-2023/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-pive-2023/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-unsa-2023-2/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-universidad-santo-toribio-de-mogrovejo/
https://www.unsa.edu.pe/bec_conv_inv/agustino-este-2023-2-estudia-en-la-pucp-rpu/
https://www.unsa.edu.pe/bec_conv_inv/agustino-estudia-en-la-universidad-del-pacifico-pie-2023-2-beca-presencial-integral/
https://www.unsa.edu.pe/bec_conv_inv/estudia-en-la-unsa-este-semestre-2023-2-rpu/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-universidad-del-pacifico-pie-2023-2/
https://www.unsa.edu.pe/bec_conv_inv/agustino-estudia-este-semestre-2023-2-en-la-upch-a-traves-de-la-red-peruana-de-universidades/
https://www.unsa.edu.pe/#slider-bec
https://www.unsa.edu.pe/#slider-bec
https://www.unsa.edu.pe/bec_conv_inv/agustino-este-2024-participa-de-los-cursos-de-verano-en-la-universidad-del-pacifico/
https://www.unsa.edu.pe/bec_conv_inv/programa-de-internacionalizacion-virtual-docente-2023/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-pive-2023/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-unsa-2023-2/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-universidad-santo-toribio-de-mogrovejo/
https://www.unsa.edu.pe/bec_conv_inv/agustino-este-2023-2-estudia-en-la-pucp-rpu/
https://www.unsa.edu.pe/bec_conv_inv/agustino-estudia-en-la-universidad-del-pacifico-pie-2023-2-beca-presencial-integral/
https://www.unsa.edu.pe/bec_conv_inv/estudia-en-la-unsa-este-semestre-2023-2-rpu/
https://www.unsa.edu.pe/bec_conv_inv/convocatoria-universidad-del-pacifico-pie-2023-2/
https://www.unsa.edu.pe/bec_conv_inv/agustino-estudia-este-semestre-2023-2-en-la-upch-a-traves-de-la-red-peruana-de-universidades/
https://www.unsa.edu.pe/vice_acade
https://www.unsa.edu.pe/vice_acade/proceso-para-reactualizacion-de-matricula/
https://www.unsa.edu.pe/#4
https://www.unsa.edu.pe/#4
https://www.unsa.edu.pe/comunicados/proyecto-de-inversion-sede-pedregal/
https://www.unsa.edu.pe/comunicados/bases-del-proyecto-de-inversion/
https://www.unsa.edu.pe/wp-content/uploads/2023/11/Oficio-n577-2023-cp-unsa-pGC3m_compressed.pdf
https://www.unsa.edu.pe/comunicados/convocatoria-d-l-276-no-001-2023-urh/
https://www.unsa.edu.pe/comunicados/convocatoria-cas-n-001-2023-unsa/
https://www.unsa.edu.pe/comunicados/convocatoria-del-concurso-por-para-el-arrendamiento-de-modulos-de-uso-multiple/
https://www.unsa.edu.pe/#44
https://www.unsa.edu.pe/#44
https://www.unsa.edu.pe/comunicados/elecciones-para-decanos-de-facultad-periodo-2023-2027/
https://www.unsa.edu.pe/comunicados/elecciones-representantes-estudiantiles-de-posgrado-ante-asamblea-universitaria-periodo-2023-2025/
https://www.unsa.edu.pe/comunicados/elecciones-para-representantes-estudiantes-de-posgrado-ante-consejo-directivo-de-la-escuela-de-posgrado-periodo-2023-2024/
https://www.unsa.edu.pe/comunicados/elecciones-representantes-estudiantiles-ante-consejo-universitario-periodo-2023-2025/
https://www.unsa.edu.pe/comunicados/elecciones-complementaria-de-representantes-docentes-ante-consejo-de-facultad-de-economia-periodo-2023-2025/
https://www.unsa.edu.pe/comunicados/elecciones-de-representantes-estudiantiles-de-pregrado-ante-consejo-de-facultad-periodo-2023-2025/
https://www.unsa.edu.pe/gestionambiental
https://www.unsa.edu.pe/memoria-anual-2022/
https://www.unsa.edu.pe/loreal-unesco-for-women-in-science-peru/
https://www.unsa.edu.pe/willasunki-digital-noviembre-2022/
https://www.unsa.edu.pe/upacdr/
https://iisunsa.com/
https://sites.google.com/unsa.edu.pe/ccoid-e-unsa/inicio
https://www.unsa.edu.pe/centrodearbitraje/
http://www.minedu.gob.pe/conectados/?fbclid=IwAR3nmlDpexFqvQLhUc1o5UEi-tpcZJs0RVyVIu_MoUHzlNI7c0DdFaQWTh4
https://www.udual.org/principal/
http://www.scopus.com/  
http://info.unsa.edu.pe/
http://transparencia.unsa.edu.pe/handle/123456789/52
http://www.unsa.edu.pe/ucps/
https://ouis.unsa.edu.pe/tramited/#/
https://www.transparencia.gob.pe/enlaces/pte_transparencia_enlaces.aspx?id_entidad=10406
https://reclamos.servicios.gob.pe/?institution_id=244
https://www.unsa.edu.pe/directorio/
https://www.unsa.edu.pe/servicios/politica-proteccion-datos.html
